1933,EKEB,LFSX,B733,---TF-S,20:24,21:29
1934,EKGC,LIBV,B733,M------,22:06,00:27
1935,EKGC,EGXS,C500,-T-T---,19:40,20:37
1936,EKGC,LIPU,PA34,M--TF-S,23:26,04:34
1937,EKGC,ESMX,C500,M------,17:42,19:04
1938,EKGC,EDQM,A320,--W----,21:03,22:01
1939,EKGC,EGNJ,PA34,----F--,20:25,22:04
1940,EKHA,EIKN,B738,M-W---S,19:20,20:26
1941,EKHA,LLIB,PA34,-T--F--,21:00,11:18
1942,EKHA,LTBS,B738,--W--S-,17:46,21:08
1943,EKHA,EDLV,A320,-TWTF-S,23:19,23:53
1944,EKHA,LPPD,C500,----F--,20:02,02:34
1945,EKHA,EBDT,PA34,M--T-S-,17:06,19:11
1946,EKHD,EGPN,PAY2,-T--FSS,22:08,23:11
1947,EKHD,LDSP,B738,MTW-F--,19:54,21:56
1948,EKHD,LOXZ,B738,-----SS,18:48,20:19
1949,EKHR,LTBS,B733,----F--,20:44,00:01
1950,EKHR,LTAN,C500,-----S-,22:03,03:50
1951,EKKA,EDFM,PA34,--WTFSS,17:06,20:15
1952,EKKA,ETHS,PAY2,-T---S-,20:34,21:27
1953,EKKA,ENFG,A320,-T---S-,19:10,19:50
1954,EKKA,EGPD,PA34,-T-TF--,23:18,02:12
1955,EKKA,LGLM,B733,-TW-F--,21:53,00:36
1956,EKOD,EDDG,B738,--W-FS-,21:14,21:44
1957,EKOD,LIEE,B738,--W-F--,17:21,19:34
1958,EKRK,LERI,B733,--W----,20:34,23:19
1959,EKRK,EDDC,C500,MT-T--S,21:53,22:58
1960,EKRK,ETHF,B738,-TW----,19:55,20:34
1961,EKRK,LFBY,B738,M---F--,23:56,01:55
1962,EKRK,EDRZ,C500,---T---,18:08,19:48
1963,EKRN,LGRP,C500,-----S-,20:48,01:47
1964,EKRN,ETHL,B733,---T---,18:35,19:37
1965,EKRN,ENRA,A320,MTW--S-,21:42,23:19
1966,EKSB,EDVE,C500,-T--FSS,23:05,23:43
1967,EKSB,EHAM,B733,M-W----,18:54,19:27
1968,EKSB,EGUL,B738,-T-T-SS,21:46,22:35
1969,EKSB,LEBA,B733,------S,19:56,22:41
1970,EKSB,LGSM,B733,M------,17:43,20:37
1971,EKSB,LEVD,B738,---T-SS,20:34,22:48
1972,EKSP,EGQM,B738,M---F-S,23:02,23:52
1973,EKSP,LFAQ,C500,MTW----,22:19,23:54
1974,EKSP,LPMA,PAY2,M----SS,19:08,02:41
1975,EKSP,EPKK,PA34,------S,20:36,00:23
1976,EKSP,EPLB,PA34,----FS-,21:23,01:32
1977,EKSP,LHSM,B738,---TFS-,18:33,19:53
1978,EKTE,LGEL,C500,M------,20:35,01:47
1979,EKTE,LPMA,A320,--W--S-,21:37,01:32
1980,EKTE,EGNX,PAY2,-T-----,17:24,18:36
1981,EKTE,ENSN,A320,MT-----,17:56,18:33
1982,EKTE,LIPR,C500,--W-F--,18:58,22:01
1983,EKVD,ETHL,PA34,-T---SS,18:15,21:35
1984,EKVD,LFQQ,B738,M---FS-,23:02,23:52
1985,EKVG,LFLW,B733,---T-S-,20:02,22:33
1986,EKVG,EGTC,PA34,-T--F--,22:15,03:09
1987,EKVG,ENHE,C500,-----S-,18:59,20:16
1988,EKVG,EDSB,B733,M--T-S-,21:12,23:24
1989,EKYT,EGGD,B733,--W-FSS,21:48,23:05
1990,EKYT,LIVD,B738,--W----,18:32,19:57
1991,EKYT,LFQG,A320,----FSS,20:40,22:13
1992,EKYT,LFRB,C500,-TWT-SS,23:03,01:58
1993,ELLX,EGBE,A320,----FS-,22:54,23:41
1994,ELLX,EDFE,C500,M--T---,22:09,22:32
1995,ELLX,LIPR,PA34,MT--F--,18:49,22:06
1996,ELLX,EKGC,B733,-T-----,20:33,21:23
1997,ELLX,LIEA,B738,-TW-F-S,19:52,21:06
1998,ELLX,EFJO,PA34,-T--F-S,17:44,02:10
1999,ENAL,LETL,C500,-----SS,20:57,02:22
2000,ENAL,LFYR,PA34,--WT---,23:44,06:52
2001,ENAL,EHDL,A320,----F--,19:28,20:58
2002,ENAL,ENLK,A320,-T--FS-,17:46,18:40
2003,ENAL,LPMR,B733,--W-F-S,18:39,22:04
2004,ENAL,LTCI,PA34,---TF--,17:00,08:13
2005,ENAN,EKEB,PA34,MT-----,20:15,02:48
2006,ENAN,EGTC,PAY2,---T---,18:56,23:53
2007,ENAN,LGIR,PA34,-----S-,22:46,14:37
2008,ENAT,LDDU,A320,M------,21:30,01:26
2009,ENAT,LIRH,PA34,------S,20:23,09:42
2010,ENAT,EHRD,PAY2,--W----,22:19,03:33
2011,ENAT,LIME,PA34,M------,23:56,11:36
2012,ENAT,LCLK,PA34,-TW-F--,17:23,09:48
2013,ENBL,LIVF,B733,MTW-F-S,20:48,23:21
2014,ENBL,EPGD,C500,M-W-F-S,19:02,21:22
2015,ENBL,ESOK,A320,--W-FS-,17:47,18:23
2016,ENBL,EGYD,B733,M--T-S-,21:22,22:37
2017,ENBL,EGDY,A320,-T--F-S,17:12,18:49
2018,ENBL,LSZL,PAY2,-TWTF--,22:21,02:21
2019,ENBN,ENFL,A320,-T-T--S,20:13,20:56
2020,ENBN,LMML,PAY2,-----S-,21:26,05:10
2021,ENBN,LIPX,B738,M--TF--,22:56,01:40
2022,ENBN,ELLX,PAY2,---TFS-,23:33,03:46
2023,ENBN,EGQM,PA34,---T-S-,18:13,23:48
2024,ENBO,LIMA,C500,----F--,23:27,04:51
2025,ENBO,LFTH,B738,-T-----,21:00,00:21
2026,ENBO,ESNQ,C500,------S,17:51,18:24
2027,ENBO,ESNZ,A320,------S,17:15,17:50
2028,ENBO,EGNR,B738,-----S-,22:35,00:49
2029,ENBR,ETNN,PA34,------S,19:06,23:29
2030,ENBR,LIVR,B733,--WT--S,19:54,21:55
2031,ENBR,ESSP,PA34,M--T---,17:36,20:18
2032,ENBR,EDGS,PA34,MTWT--S,20:31,01:00
2033,ENBR,EDRZ,PA34,M-W---S,22:38,03:47
2034,ENBR,EFMA,B738,----F-S,23:24,00:23
2035,ENBS,EHKD,A320,MT---S-,21:03,00:02
2036,ENBS,LFRK,B738,---TF--,21:56,01:26
2037,ENBS,EGXT,C500,---TF--,18:59,00:24
2038,ENBV,LFMU,B738,----F--,18:01,22:09
2039,ENBV,LTFE,B733,M------,23:15,03:57
2040,ENBV,LIRF,B733,--W--S-,17:16,21:30
2041,ENCN,EGNX,PAY2,-T--F-S,21:56,23:54
2042,ENCN,ESMK,B733,MT-T---,23:12,23:45
2043,ENCN,LIBD,B733,MT-T-S-,20:50,23:20
2044,ENDR,EYSA,PAY2,-TW--SS,20:41,23:40
2045,ENDR,EKVG,C500,-TWTFS-,22:17,00:00
2046,ENDR,EPSC,PA34,MT--F--,18:45,00:00
2047,ENDR,ENBN,PAY2,----F--,19:26,20:00
2048,ENDU,LTFE,PAY2,---TFSS,21:16,05:40
2049,ENDU,LPMT,B733,---T--S,20:11,00:54
2050,ENDU,EGTE,B733,M-----S,18:07,21:04
2051,ENDU,EFHK,C500,-T-----,20:43,22:55
2052,ENDU,LYPG,PAY2,M-W-FSS,22:12,05:10
2053,ENEK,LIPF,B733,--W----,23:41,01:28
2054,ENEK,EDDN,A320,-----SS,22:26,23:38
2055,ENEK,LTAR,PAY2,M-W----,17:52,01:04
2056,ENEK,LTCP,PA34,-----S-,20:49,10:39
2057,ENEK,LPLA,A320,M----S-,20:03,23:52
2058,ENEV,LRCV,PA34,-T--F-S,19:12,06:30
2059,ENEV,LEBB,B733,--WTFS-,20:26,00:14
2060,ENEV,LIMT,B738,M------,17:36,20:55
2061,ENEV,ESUD,B738,-TW----,18:35,19:04
2062,ENFB,LFLB,C500,M---FS-,18:55,22:24
2063,ENFB,EGAE,PAY2,M-----S,20:17,23:04
2064,ENFB,EKCH,B733,-T-T-SS,21:27,22:04
2065,ENFG,ETAR,PAY2,-TWT---,22:11,01:13
2066,ENFG,LFKS,A320,----F--,21:16,23:59
2067,ENFG,EDJA,B738,----F--,18:55,20:41
2068,ENFL,LBGO,B733,M----SS,20:20,23:25
2069,ENFL,EKVD,PAY2,--W-FS-,17:37,19:19
2070,ENFL,EHGR,B738,-T-TF--,23:23,00:45
2071,ENFL,LICJ,C500,-T-----,18:30,00:14
2072,ENGM,LFOA,B733,M------,23:13,01:10
2073,ENGM,LEZL,PA34,M--TF--,21:45,09:24
2074,ENGM,LIRV,A320,MT-TFS-,17:20,19:52
2075,ENGM,LOIH,C500,-----SS,22:35,01:40
2076,ENGM,LFRN,C500,--W-FSS,19:39,23:04
2077,ENGM,EPSC,PAY2,--WT-S-,21:07,22:55
2078,ENHD,LFOE,B733,-TW----,23:45,01:13
2079,ENHD,LFBM,PA34,-T----S,22:19,05:37
2080,ENHD,ENEK,C500,MT--F--,20:16,20:59
2081,ENHD,EGLC,B738,-T-T---,18:52,20:00
2082,ENHD,ENHK,B738,-T--FS-,17:26,19:14
2083,ENHE,ENKR,A320,---T-S-,19:00,20:37
2084,ENHE,EGXP,C500,--W-F--,17:22,20:16
2085,ENHF,LICJ,A320,MT---S-,23:43,04:26
2086,ENHF,LFMU,C500,-TW----,22:10,05:10
2087,ENHK,ENAT,PAY2,--WT-S-,18:07,18:17
2088,ENHK,LIPQ,B733,M------,22:30,01:59
2089,ENHK,LFOJ,C500,--WT---,23:24,05:17
2090,ENHK,LPPR,B738,--W--S-,20:16,00:48
2091,ENHV,EKVG,A320,--W----,21:32,23:46
2092,ENHV,LTAT,A320,M---F--,23:32,04:16
2093,ENHV,LTAF,PA34,M---F-S,22:10,14:03
2094,ENHV,LYNI,B738,-TWT-SS,17:35,21:22
2095,ENKB,EPRZ,A320,-----S-,20:37,22:46
2096,ENKB,LPOV,B733,---TFS-,19:44,23:07
2097,ENKR,LFSL,A320,MT-----,22:04,02:08
2098,ENKR,LETL,B738,MT-----,17:11,21:45
2099,ENKR,ESSL,B733,----F--,23:58,01:45
2100,ENKR,ESPA,B738,M-WTF--,18:54,19:35
2101,ENLA,LGKO,C500,---T-SS,22:45,05:18
2102,ENLA,LFAQ,PAY2,-TWTFS-,19:49,22:12
2103,ENLA,LGPZ,B738,--WTFSS,23:24,02:34
2104,ENLA,LFPG,PAY2,---T---,22:14,00:52
2105,ENLA,LFMP,PAY2,----F--,17:46,22:02
2106,ENLA,ETEB,PAY2,----F--,21:09,23:58
2107,ENLK,LPMR,C500,-T--FSS,20:34,03:59
2108,ENLK,LIMH,B733,--WTF--,17:39,20:47
2109,ENMH,LFSX,C500,M-W----,20:14,02:20
2110,ENMH,LUKK,A320,--W---S,18:13,21:40
2111,ENMH,EGEO,C500,---TF--,19:19,00:10
2112,ENMH,ENSG,C500,M--T-S-,23:37,02:42
2113,ENML,LICT,B738,-T----S,19:26,22:51
2114,ENML,EGHH,PA34,M--T---,21:45,03:44
2115,ENMS,ESNS,PAY2,-T-TFS-,17:11,18:05
2116,ENMS,LICT,C500,--W----,21:24,04:05
2117,ENMS,LGKZ,A320,-TWT-S-,19:59,23:41
2118,ENMS,EDFE,B738,M---FSS,23:54,02:05
2119,ENNA,EKEB,C500,-TW--S-,21:44,01:38
2120,ENNA,ESSB,C500,-----SS,17:38,20:18
2121,ENNA,LTCJ,PA34,M-WT--S,18:46,10:08
2122,ENNA,ENEV,B738,M-WT--S,17:00,17:27
2123,ENNK,ESOK,B738,M--T---,20:02,21:17
2124,ENNK,LFLN,A320,--W--S-,20:33,23:51
2125,ENNK,LFLP,A320,---T-S-,21:28,00:47
2126,ENNK,LIBD,A320,MTW--SS,18:52,22:46
2127,ENNM,LIVF,B733,-T-----,20:09,23:04
2128,ENNM,LFPV,A320,---TF--,21:12,23:33
2129,ENNO,LICB,C500,M--T-SS,18:01,23:30
2130,ENNO,LIEA,B738,M------,17:01,19:36
2131,ENNO,LFMO,B738,--W----,23:16,01:24
2132,ENNO,ELLX,C500,-T-----,22:37,01:02
2133,ENNO,EGGD,PA34,-----S-,19:02,23:55
2134,ENOA,LFPB,PA34,MTW----,19:20,00:39
2135,ENOA,ENBV,A320,----FSS,23:44,01:50
2136,ENOA,EDFE,PAY2,M-WT-S-,21:40,00:33
2137,ENOL,LIPX,PAY2,MT-----,17:42,22:29
2138,ENOL,LEMD,PA34,-T---S-,23:48,11:07
2139,ENOV,LOAN,B738,--W----,20:01,22:07
2140,ENOV,EBBE,A320,M-WT--S,17:16,18:54
2141,ENOV,LIMZ,A320,MT--FSS,19:18,21:49
2142,ENOV,LIBR,C500,MT-----,22:53,04:19
2143,ENOV,ENMS,C500,-TW--S-,18:32,19:40
2144,ENQA,EIDL,B733,---T--S,19:50,21:01
2145,ENQA,EGNJ,PAY2,-----S-,23:29,01:25
2146,ENQA,LIEO,B738,---T---,19:05,21:49
2147,ENQC,ENKR,A320,---T---,22:27,00:26
2148,ENQC,LZSL,PA34,--W-F-S,20:28,03:26
2149,ENQC,EGPC,B733,-T-----,23:39,00:13
2150,ENQC,LTFC,PA34,-TW--S-,21:36,10:45
2151,ENRA,EGPU,B733,-T--F--,19:44,21:41
2152,ENRA,LDSP,PA34,M---FS-,21:15,07:48
2153,ENRA,LGKV,B733,---T-SS,20:44,00:22
2154,ENRA,EGXZ,B733,----FS-,23:59,01:59
2155,ENRM,EGSC,PAY2,-TW---S,23:21,02:57
2156,ENRM,LEGA,C500,----F--,21:37,04:35
2157,ENRO,LIPO,B738,-T---SS,22:09,00:29
2158,ENRO,LFKC,PA34,----FSS,19:35,04:52
2159,ENRO,EHGR,C500,--W-F-S,17:53,20:39
2160,ENRO,LFPC,PAY2,-T---S-,21:19,01:01
2161,ENRO,LTAZ,PA34,M-W----,20:14,09:00
2162,ENRS,EFHA,B733,M---F--,22:13,23:18
2163,ENRS,LIRI,B733,M------,19:44,23:30
2164,ENRS,LTAZ,PAY2,----F--,18:52,03:03
2165,ENRY,LGIO,B738,---TFS-,21:10,23:59
2166,ENRY,EGEC,PAY2,-T-----,23:00,01:32
2167,ENRY,EGPI,C500,M---F-S,19:53,22:15
2168,ENRY,LEIB,B733,-TW-FS-,23:54,02:53
2169,ENRY,LFMH,PA34,M----SS,17:21,23:59
2170,ENRY,LIRN,PA34,---TF--,19:12,03:48
2171,ENSB,LFMI,B733,M--T-SS,19:41,00:34
2172,ENSB,LOWW,B733,MT--F--,20:44,00:57
2173,ENSD,LHDC,PA34,--WT---,19:54,03:40
2174,ENSD,LFVP,C500,M----S-,18:39,03:41
2175,ENSD,LSMD,C500,------S,23:22,02:51
2176,ENSD,EGLL,PA34,-TWT--S,18:03,23:06
2177,ENSD,ENTC,B733,M--TF--,21:59,23:18
2178,ENSD,ENRO,PAY2,M-W-F--,19:18,19:58
2179,ENSF,LFBD,PAY2,---T---,21:00,01:17
2180,ENSF,EBCI,B733,M-W---S,17:37,19:08
2181,ENSG,ESKN,PAY2,M--T--S,22:01,23:26
2182,ENSG,LBPD,C500,M--T--S,18:07,23:22
2183,ENSH,LICB,C500,---T-SS,22:35,06:05
2184,ENSH,LLSD,C500,--W-FS-,18:42,03:49
2185,ENSH,LBSF,B738,-T--F--,19:41,23:13
2186,ENSH,LICB,B738,M-W----,20:59,01:15
2187,ENSH,ESSL,C500,-T-T---,17:36,19:58
2188,ENSK,EPLL,A320,-T-TF-S,19:00,21:26
2189,ENSK,EDRZ,PAY2,------S,21:51,03:00
2190,ENSK,LIBC,PAY2,-----S-,23:05,06:49
2191,ENSK,EGGW,B738,M---F--,21:13,23:42
2192,ENSL,LFBI,B738,-T--F--,22:31,00:07
2193,ENSL,LPAZ,B733,--W-FS-,23:14,03:06
2194,ENSL,ESSD,B738,M--T---,20:54,21:53
2195,ENSL,EGNV,PAY2,-T-----,20:04,21:11
2196,ENSN,ENVD,PAY2,MT-----,17:44,21:20
2197,ENSN,LELC,A320,M-W-F-S,23:35,02:47
2198,ENSN,EGAA,B733,MT-----,20:35,21:56
2199,ENSO,LTAF,B738,-----S-,22:53,02:56
2200,ENSO,LROD,PAY2,M-W-F--,23:49,04:00
2201,ENSO,EDXW,A320,--W-F--,20:46,21:30
2202,ENSO,LIQC,A320,M------,22:09,01:00
2203,ENSO,LDRI,B738,MT----S,18:03,20:10
2204,ENSR,LESO,A320,--W---S,23:19,03:26
2205,ENSR,EKGC,B738,------S,22:10,00:20
2206,ENSR,LKNA,PA34,----F-S,18:27,04:03
2207,ENSR,ENMS,A320,--W----,19:16,19:58
2208,ENSS,EGQM,C500,M-WT---,17:31,22:28
2209,ENSS,ENKB,B733,M---F-S,21:37,23:14
2210,ENST,LTAF,A320,MTW----,21:19,01:52
2211,ENST,LEVD,PAY2,----F--,17:51,00:40
2212,ENTC,LHDC,A320,-T-----,20:32,23:43
2213,ENTC,EFVA,B733,-T-----,21:41,22:37
2214,ENTO,LFRI,A320,--WTF--,21:33,23:35
2215,ENTO,EIDL,B733,M----S-,18:32,20:03
2216,ENTO,LEIB,A320,--W-F-S,23:19,02:19
2217,ENTO,EGSC,C500,------S,23:53,02:02
2218,ENVA,ENVH,PA34,-T----S,23:29,03:14
2219,ENVA,LGSK,PA34,M--T-SS,20:48,08:32
2220,ENVA,EKRK,PAY2,------S,17:39,19:42
2221,ENVA,EICK,PAY2,-T-----,18:33,22:35
2222,ENVD,ENVD,C500,-T---S-,17:42,17:42
2223,ENVD,EDDF,PAY2,-T-T-S-,20:04,01:55
2224,ENVD,EIME,PAY2,-TW-F-S,18:54,01:01
2225,ENVD,LTAI,B733,-T-----,21:23,02:01
2226,ENVD,LQSA,PAY2,--W-FS-,23:02,06:03
2227,ENVH,LFMK,PA34,--W----,21:03,03:05
2228,ENVH,ENCN,PAY2,MT--FS-,23:53,00:43
2229,ENVH,EGOV,PA34,--W--S-,17:00,19:32
2230,ENZV,ELLX,PAY2,-T-T--S,20:48,23:13
2231,ENZV,LQMO,PAY2,------S,23:44,04:15
2232,ENZV,LHPP,PA34,-----S-,22:16,05:10
2233,EPBY,EDNY,B738,M--T---,21:27,22:29
2234,EPBY,EDMO,B733,M--T---,22:04,22:59
2235,EPBY,EGPN,A320,---TFS-,17:46,19:33
2236,EPBY,EFET,B733,M--T-S-,22:47,00:56
2237,EPGD,BKPR,B733,-TW--S-,23:04,00:43
2238,EPGD,ESMS,B738,-T-----,18:55,19:20
2239,EPGD,ENHF,C500,M----SS,21:18,01:15
2240,EPGD,LGKF,PAY2,-T-----,17:28,21:43
2241,EPGD,LIVO,PA34,M-W--S-,22:29,02:23
2242,EPGD,LOAN,B738,MT--F--,17:58,18:52
2243,EPKK,ENAN,PA34,--W-FS-,20:57,05:52
2244,EPKK,LFRZ,A320,-TW-FS-,20:20,22:26
2245,EPKK,LFMO,C500,M--T--S,23:21,02:10
2246,EPKK,LGAD,A320,---TF--,19:14,20:58
2247,EPKK,LTFH,C500,-T-----,21:35,01:05
2248,EPKK,LCLK,B733,---TF--,22:05,00:37
2249,EPKT,ESNK,PA34,--WTFS-,18:36,00:25
2250,EPKT,LPPS,B733,-TW---S,20:35,00:56
2251,EPKT,LPLA,C500,---T---,23:52,08:06
2252,EPLB,LFPT,B733,M------,19:36,21:28
2253,EPLB,EFLP,C500,-TW-FS-,21:46,00:13
2254,EPLB,EGXD,A320,M-W---S,23:45,01:52
2255,EPLL,LFKF,B733,M--TF--,22:15,23:58
2256,EPLL,EDLP,PA34,------S,17:58,21:03
2257,EPLL,LEGR,A320,--W-F--,22:45,01:52
2258,EPLL,EGQK,B733,----F--,20:41,22:42
2259,EPMO,EHRD,C500,-T-----,23:07,01:30
2260,EPMO,LGAV,B738,--W----,19:04,21:04
2261,EPMO,EGUB,B738,M-WT--S,17:59,19:48
2262,EPMO,LFPC,B738,--W-FS-,20:52,22:29
2263,EPMO,LIMC,PAY2,M-W----,19:37,22:19
2264,EPMO,EFIV,A320,M------,22:08,00:29
2265,EPPO,ESGG,C500,--W---S,23:22,00:46
2266,EPPO,EGNR,B733,-TW-F-S,19:04,20:44
2267,EPPO,ESNX,PA34,M----S-,20:55,03:02
2268,EPPO,LLHA,A320,---T--S,18:08,21:30
2269,EPPO,EHAM,C500,M------,22:51,00:37
2270,EPPO,EGGW,C500,-----SS,21:44,00:16
2271,EPRZ,ENHF,C500,--W----,21:14,02:11
2272,EPRZ,EGSH,PA34,---TF--,23:49,05:54
2273,EPRZ,EDDC,B733,M--T---,22:49,23:33
2274,EPRZ,ESNL,B733,-T-----,17:17,19:19
2275,EPSC,EGJA,A320,-TWTF--,21:58,23:34
2276,EPSC,LJPZ,PA34,MT---S-,23:40,03:26
2277,EPSC,EGPC,PA34,---T-SS,21:09,02:18
2278,EPWA,ETNL,B733,M--T-S-,22:15,23:01
2279,EPWA,LTCF,A320,M------,17:12,19:55
2280,EPWA,LRCL,A320,----FSS,22:55,23:43
2281,EPWA,EGNH,B733,---T-S-,21:32,23:33
2282,EPWR,LTFC,PAY2,----F--,22:07,02:22
2283,EPWR,ESNX,A320,------S,18:37,20:41
2284,EPWR,LFSO,B738,---TFSS,20:42,21:43
2285,EPWR,LGPZ,PA34,---TFSS,23:21,05:06
2286,EPWR,EDNY,A320,-TW----,18:01,18:51
2287,EPWR,LGLM,PAY2,M-W-FS-,21:16,00:33
2288,EPZG,EDDG,B733,-T---S-,17:28,18:09
2289,EPZG,LIVE,C500,-T-TF--,22:09,23:40
2290,ESCF,ESSB,PAY2,M---F-S,19:06,19:30
2291,ESCF,LDPL,B738,M-----S,22:51,00:41
2292,ESCF,LGKR,B733,---TFSS,21:15,23:54
2293,ESCF,ENHF,B733,--WTF-S,20:09,21:56
2294,ESCF,LTFC,B738,---T---,17:58,21:03
2295,ESTA,EBLG,C500,MTW--S-,20:50,22:33
2296,ESTA,LFRV,PA34,--W--S-,22:50,04:45
2297,ESDF,LWSK,PAY2,MTWT--S,19:02,22:55
2298,ESDF,LQTZ,B733,----F--,20:50,22:30
2299,ESGG,ENLA,A320,----F--,17:13,17:57
2300,ESGG,LFMV,B733,MT---S-,20:01,22:02
2301,ESGG,LTBR,A320,-T-----,21:14,00:11
2302,ESGG,LGSR,C500,-T-----,22:56,04:27
2303,ESGG,EDDK,C500,M--TF--,18:59,20:46
2304,ESGJ,LFQA,PAY2,---T--S,20:30,23:12
2305,ESGJ,ENTC,A320,M---F-S,21:14,22:58
2306,ESGJ,LIMS,B738,--WT---,19:12,20:59
2307,ESGJ,ENSO,PA34,M------,17:27,19:44
2308,ESGP,EGQK,A320,M---FSS,21:54,23:04
2309,ESGP,LFKF,B738,-TW----,19:15,21:29
2310,ESGP,LLET,PAY2,--W----,22:38,07:06
2311,ESGR,LTBU,B738,--W----,21:55,00:34
2312,ESGR,ENBN,PA34,-----SS,23:31,02:46
2313,ESGR,LEMG,C500,---TFSS,21:23,03:22
2314,ESGR,EETN,PA34,M--T-S-,18:33,21:10
2315,ESGR,LTAG,B733,M------,19:30,23:04
2316,ESGT,ENRS,C500,-T----S,19:27,21:40
2317,ESGT,LIEE,A320,--WTF--,20:59,23:43
2318,ESGT,ESNL,PA34,-TWT---,23:28,02:40
2319,ESGT,LLBG,B738,-TW--S-,18:13,22:22
2320,ESGT,LESO,PAY2,MTW--S-,22:18,02:49
2321,ESGT,ESTL,A320,-TW-FSS,22:52,23:11
2322,ESIB,EHEH,A320,-T---S-,23:53,01:02
2323,ESIB,EPSC,PAY2,--W----,17:01,18:19
2324,ESIB,EFHK,B738,-T---S-,19:57,20:50
2325,ESIB,LGPZ,B738,----FS-,21:42,00:27
2326,ESKN,LYNI,C500,-TWT---,17:22,21:09
2327,ESKN,LCPH,PAY2,--WT---,18:31,01:21
2328,ESMK,ETHC,A320,---T---,21:38,22:13
2329,ESMK,EPWA,A320,--W--S-,17:41,18:28
2330,ESMQ,ENHK,PAY2,M-WT---,21:48,01:28
2331,ESMQ,EGPI,A320,---T--S,23:43,01:30
2332,ESMQ,ENNA,PA34,-T-----,22:37,05:03
2333,ESMQ,EDMA,PAY2,M---FSS,17:19,19:38
2334,ESMQ,LFOK,B733,---TFS-,19:02,20:32
2335,ESMQ,LTAY,A320,----F--,19:55,22:54
2336,ESMS,EGXV,B738,---TF--,17:15,18:21
2337,ESMS,LIMT,PA34,M----S-,23:55,05:09
2338,ESMS,EHVK,B733,--W--S-,21:17,22:07
2339,ESMS,EKSP,PA34,M------,20:32,21:37
2340,ESMS,ENBN,C500,----FS-,22:31,00:54
2341,ESMT,EGPN,B738,M---FS-,18:46,19:57
2342,ESMT,EGNV,PAY2,MTW-FS-,20:34,22:44
2343,ESMX,LFRG,A320,---T---,22:27,00:06
2344,ESMX,LIBY,PAY2,-T-----,17:15,21:45
2345,ESMX,LIMH,PAY2,------S,20:54,23:59
2346,ESMX,EDDS,A320,MTWT---,18:30,19:46
2347,ESMX,EKKA,PAY2,-T---S-,23:59,00:48
2348,ESNG,ETIC,B733,-TW----,21:42,00:13
2349,ESNG,LTCG,B733,-TW----,22:32,02:28
2350,ESNK,LGKZ,PA34,--WT---,19:38,06:12
2351,ESNK,EGDX,A320,-T--F--,17:56,20:15
2352,ESNK,LIRK,C500,-TWTF--,22:22,03:21
2353,ESNK,ETSI,PAY2,MTWT--S,20:58,00:49
2354,ESNK,EETU,PA34,--W----,21:41,00:39
2355,ESNL,LIRN,A320,------S,19:49,23:13
2356,ESNL,LFMI,B738,M-W-FS-,21:06,00:09
2357,ESNL,LXGB,PA34,--W--S-,17:02,07:45
2358,ESNN,EKOD,B738,M------,21:25,22:30
2359,ESNN,LTFH,A320,-TWT-S-,19:29,22:55
2360,ESNN,ENLA,PAY2,---TF--,21:57,00:00
2361,ESNO,LTCO,A320,M--TFSS,20:23,00:20
2362,ESNO,LUKK,C500,-T---SS,18:44,22:54
2363,ESNO,LTAE,PAY2,M-W---S,17:01,23:27
2364,ESNQ,ENRO,B733,--W-FS-,23:21,00:15
2365,ESNQ,LRTR,PAY2,-TW---S,19:13,00:58
2366,ESNS,LTAE,PAY2,-T--F--,23:37,06:15
2367,ESNS,EFUT,B738,M---FSS,20:44,21:21
2368,ESNS,LTCN,A320,--WT---,21:52,01:58
2369,ESNU,EDQM,B733,--W----,18:39,20:38
2370,ESNU,LFKF,A320,---T---,23:39,02:58
2371,ESNU,EGXV,PAY2,-TW--S-,17:58,21:45
2372,ESNU,EGEC,A320,-T-T---,20:29,22:41
2373,ESNU,LIVE,PAY2,M------,21:51,02:30
2374,ESNU,LYBE,C500,-T---S-,17:14,21:47
2375,ESNX,LSMP,PAY2,MT-T-S-,22:14,03:25
2376,ESNX,LGTS,PA34,--W-F--,17:19,04:56
2377,ESNX,EHBK,B733,M----S-,19:45,22:01
2378,ESNX,LTCM,A320,M-----S,17:57,21:33
2379,ESNX,LIEB,B733,--WT---,19:06,22:45
2380,ESNX,EGXU,PAY2,M--T--S,20:40,00:40
2381,ESOE,LEVX,C500,--W-F--,23:42,05:05
2382,ESOE,ETEB,B738,--W----,22:40,00:03
2383,ESOE,EFKE,PAY2,--W----,20:23,22:26
2384,ESOK,LFPB,B738,-TW-FSS,18:58,20:38
2385,ESOK,LFOC,PAY2,M--TFSS,19:30,22:59
2386,ESOW,LIVR,B733,MTW--S-,17:17,19:11
2387,ESOW,LIEB,PAY2,-T--F--,23:59,05:14
2388,ESOW,LIRP,C500,--W--SS,20:00,23:55
2389,ESOW,ESGT,B738,-TW--SS,18:30,18:50
2390,ESPA,LFBU,B733,--W----,23:38,02:51
2391,ESPA,ENLA,PA34,--W----,18:46,23:50
2392,ESPA,EFSI,PAY2,M--T---,21:32,22:17
2393,ESPA,LIML,B733,---T---,20:17,23:15
2394,ESPA,LZZI,A320,----F--,17:46,20:06
2395,ESPA,ENTC,A320,-T-T---,22:53,23:30
2396,ESNZ,LFSN,A320,---T-SS,19:31,21:41
2397,ESNZ,ESNX,B738,MT----S,20:41,21:06
